人临改革催骏马,鞭,34 223142521 5153134 122125112 3225232411121 5515434354 551,122125112321251134
人面桃花相映红,赫,34 132522111 1234341534 1223235 123425111 251125134 551121,12132341213234
人民币不足一元,羌,34 51515 3252 1324 2512134 1 1135,4311135
人民万岁,筹,34 51515 153 252354,3143141113124
人攀明月不可得,因,34 1234343412341343112 25113511 3511 1324 12512 33225111124,251341
人佩一弓带二矢,佛,34 32351252 1 515 122245252 11 31134,3251532
人前背后要一致,有,34 431251122 211352511 331251 125221531 1 1541213134,132511
人前马后,仵,34 431251122 551 331251,323112
人前人后露一点,火,34 431251122 34 331251 145244442512121354251 1 212514444,4334
人去也却是旧时相识,做,34 12154 525 1215452 251112134 22511 2511124 123425111 4525134,32122513134
人全走 水空流,琉,34 341121 1212134 2534 44534121 4414154325,11214154325
人人比工作 个个争上游,筮,34 34 1535 121 3231211 342 342 355112 211 441415331521,3143141234341
人人不落后,丛,34 34 1324 122441354251 331251,34341
人人参加除病,俩,34 34 54134333 53251 523411234 4134112534,321253434
人人参加国内改革,往,34 34 54134333 53251 25112141 2534 5153134 122125112,33241121
人人出工有劲头,径,34 34 52252 121 132511 5412153 44134,33254121
人人出力,伤,34 34 52252 53,323153
人人动手,竿,34 34 115453 3112,314314112
人人都出工,巫,34 34 1213251152 52252 121,1234341
人人都后门,简,34 34 1213251152 331251 425,3143144252511
人人都是普通劳动者,筑,34 34 1213251152 251112134 431224312511 5425112454 1224553 115453 12132511,314314121354
人人都适合,答,34 34 1213251152 312251454 341251,314314341251
人人都有雄心,众,34 34 1213251152 132511 135432411121 4544,343434
人人都有优缺点,很,34 34 1213251152 132511 321354 3112525134 212514444,332511534
人人都植树,纵,34 34 1213251152 123412251111 123454124,5513434
人人都走横道线,丝,34 34 1213251152 1212134 123412212512134 431325111454 55111534,55551
人人盖起三层楼,俎,34 34 43112125221 1212134515 111 5131154 1234431234531,343425111
人人高兴,筷,34 34 4125125251 443134,3143144425134
人人关心,巫,34 34 431134 4544,1234341
人人会加减,坐,34 34 341154 53251 41131251534,3434121
人人皆喜悦,筷,34 34 153532511 121251431251 4424325135,3143144425134
人人节约,纵,34 34 12252 551354,5513434
人人晋升,篙,34 34 1224312511 3132,3143144125125251
人人开口,两,34 34 1132 251,1253434
人人靠紧党中央,何,34 34 312125121112111 2254554234 2434525135 2512 25134,3212512
座上无人,庄,4133434121 211 1135 34,413121
人人立正,征,34 34 41431 12121,33212121
人人立志 心怀四化,德,34 34 41431 1214544 4544 4421324 25351 3235,332122522114544
人人埋头不起来,坐,34 34 1212511211 44134 1324 1212134515 1431234,3434121
人人埋头干,坐,34 34 1212511211 44134 112,3434121
人人平等,筠,34 34 14312 314314121124,3143141213541
人人齐立四化志,德,34 34 413432 41431 25351 3235 1214544,332122522114544
人人让座,庄,34 34 45211 4133434121,413121
人人入座,庄,34 34 34 4133434121,413121
人人上前线,纵,34 34 211 431251122 55111534,5513434
人人身带闪光点,炎,34 34 3251113 122245252 42534 243135 212514444,43344334
人人是普通劳动者,筑,34 34 251112134 431224312511 5425112454 1224553 115453 12132511,314314121354
人人树立四化志,德,34 34 123454124 41431 25351 3235 1214544,332122522114544
人人所盼,笆,34 34 33513312 251113453,3143145215
人人团结,答,34 34 251231 551121251,314314341251
人人团结紧 拧成一股绳,丛,34 34 251231 551121251 2254554234 12144512 135534 1 35113554 55125125115,34341
人人团结一条心,丝,34 34 251231 551121251 1 3541234 4544,55551
人人团结在党中央周围,徊,34 34 251231 551121251 132121 2434525135 2512 25134 35121251 2511521,332252511
人人为公 上下一致,箕,34 34 4354 3454 211 124 1 1541213134,31431412211134
人人为四化,俗,34 34 4354 25351 3235,323434251
人人为我 我为人人,徐,34 34 4354 3121534 3121534 4354 34 34,3323411234
人人笑逐颜开,筷,34 34 3143143134 1353334454 414313333132534 1132,3143144425134
人人心向十四届六中全会,德,34 34 4544 325251 12 25351 51325121 4134 2512 341121 341154,332122522114544
人人要积累点点滴滴,炎,34 34 125221531 3123425134 25121554234 212514444 212514444 44141432512251 44141432512251,43344334
人人要虚心,伦,34 34 125221531 21531522431 4544,323435
人人一条心 埋头干四化,德,34 34 1 3541234 4544 1212511211 44134 112 25351 3235,332122522114544
人人迎十一,坐,34 34 3552454 12 1,3434121
人人长命,筹,34 34 3154 34125152,3143141113124
人日相逢会知心,恩,34 2511 123425111 3541112454 341154 31134251 4544,2513414544
人少田多,儡,34 2343 25121 354354,32251212512125121
人生得特别丑,侍,34 31121 33225111124 3121121124 2515322 5211,32121124
人生何处可相逢,哥,34 31121 3212512 35424 12512 123425111 3541112454,1251212512
人生何处一相逢,倚,34 31121 3212512 35424 1 123425111 3541112454,3213412512
人生几见月当头,俏,34 31121 35 2535 3511 243511 44134,322432511
人生没有单行道,佰,34 31121 4413554 132511 43251112 332112 431325111454,32132511
人生难得一相逢,朱,34 31121 5432411121 33225111124 1 123425111 3541112454,311234
人生七十,华,34 31121 15 12,323512
人生七十古来稀,哗,34 31121 15 12 12251 1431234 312343413252,251323512
人生如意,以,34 31121 531251 4143125114544,5434
人生一别如月阴,邾,34 31121 1 2515322 531251 3511 523511,31123452
人生有离合,禽,34 31121 132511 4134522554 341251,344134522554
人似秋鸿来有信,言,34 325434 312344334 44112135451 1431234 132511 324111251,4111251
人事改革,鞭,34 12515112 5153134 122125112,122125112321251134
人手不足,任,34 3112 1324 2512134,323121
人说多子为好 我说少生为妙,女,34 454325135 354354 521 4354 531521 3121534 454325135 2343 31121 4354 5312343,531
人说乡下变了样,绘,34 454325135 553 124 41223454 52 1234431112,551341154
人虽离休 位变人没变,檎,34 251251214 4134522554 321234 3241431 41223454 34 4413554 41223454,1234344134522554
人虽离休 心一点没离,怵,34 251251214 4134522554 321234 4544 1 212514444 4413554 4134522554,44212344
人虽离休勤出力,槿,34 251251214 4134522554 321234 1221251112153 52252 53,123412212511121
人退休闲不住,门,34 511534454 321234 4251234 1324 3241121,425
人卧太阳下,是,34 12512524 1344 522511 124,251112134
人无信不立,言,34 1135 324111251 1324 41431,4111251
人心求一统 两地岂能分,奎,34 4544 1241344 1 551415435 1253434 121525 252515 5425113535 3453,134121121
人心日向党中央,嗯,34 4544 2511 325251 2434525135 2512 25134,
人心统一四方安,奋,34 4544 551415435 1 25351 4153 445531,13425121
人须边上走,趁,34 333132534 53454 211 1212134,121213434333
人言可畏休多言,偎,34 4111251 12512 251211534 321234 354354 4111251,32251211534
人杳仙山残月悬,屈,34 12342511 32252 252 135411534 3511 25111544544,51352252
人要闯 马要放,闪,34 125221531 425551 551 125221531 41533134,42534
人要实在,倮,34 125221531 44544134 132121,3225111234
人要同心,合,34 125221531 251251 4544,341251
人要心口一致,恰,34 125221531 4544 251 1 1541213134,442341251
人要一直求上进,企,34 125221531 1 12251111 1241344 211 1132454,342121
人要一直虚心,华,34 125221531 1 12251111 21531522431 4544,323512
人要有一点好品格,器,34 125221531 132511 1 212514444 531521 251251251 1234354251,2512511344251251
人要有一点上进心,态,34 125221531 132511 1 212514444 211 1132454 4544,13444544
人要争先进,欠,34 125221531 355112 312135 1132454,3534
人一到三十就立,奔,34 1 15412122 111 12 412512341354 41431,13412132
人一定要有国格,因,34 1 44512134 125221531 132511 25112141 1234354251,251341
人一去就是三个星期,借,34 1 12154 412512341354 251112134 111 342 251131121 122111343511,3212212511
人依古梅花半落,葆,34 32413534 12251 12343155414 1223235 43112 122441354251,122322511234
人依旧日去 柳丝系客心,修,34 32413534 22511 2511 12154 123435352 55551 3554234 445354251 4544,322354333
人已退休 心中爱厂,床,34 515 511534454 321234 4544 2512 3443451354 13,4131234
人已退休 专心谜艺,术,34 515 511534454 321234 1154 4544 45431234454 1225,12344
人以食为天,良,34 5434 344511534 4354 1134,4511534
人以为亲,辛,34 5434 4354 414311234,4143112
人倚画楼雨潲潲,彤,34 3213412512 12512152 1234431234531 12524444 441312342432511 441312342432511,3541333
人倚西楼,休,34 3213412512 125351 1234431234531,321234
人倚珠桥看落英,佗,34 3213412512 1121311234 1234313432 311325111 122441354251 12225134,3244535
人亦念其家,闷,34 413234 34454544 12211134 4451353334,4254544
人影依稀走洛阳,衫,34 251141251234333 32413534 312343413252 1212134 441354251 522511,45234333
人影在地,坐,34 251141251234333 132121 121525,3434121
人有不平之声,厂,34 132511 1324 14312 454 1215213,13
人有二心尽为私,会,34 132511 11 4544 513444 4354 3123454,341154
人有一点虚荣心,佗,34 132511 1 212514444 21531522431 122451234 4544,3244535
人欲白头时,佬,34 34342513534 32511 44134 2511124,32121335
人约黄昏后,炅,34 551354 12212512134 35152511 331251,25114334
人约黄昏后 风吹花影动,匙,34 551354 12212512134 35152511 331251 3534 2513534 1223235 251141251234333 115453,25111213435
人在草木中,茶,34 132121 122251112 1234 2512,122341234
人在弟子在,至,34 132121 4351523 521 132121,154121
人在行云里,会,34 132121 332112 1154 2511211,341154
人在花阴落照中,茵,34 132121 1223235 523511 122441354251 2511532514444 2512,122251341
人在画堂深处,估,34 132121 12512152 24345251121 44145341234 35424,3212251
人在环山下 川中水断流,界,34 132121 11211324 252 124 322 2512 2534 43123453312 4414154325,251213432
人在前头走,俞,34 132121 431251122 44134 1212134,341251122
人在伞下,米,34 132121 344312 124,431234
人在水一方,泅,34 132121 2534 1 4153,44125341
人在台北两分闻,公,34 132121 54251 21135 1253434 3453 425122111,3454
人在台后声先到,佶,34 132121 54251 331251 1215213 312135 15412122,32121251
人在太阳下,是,34 132121 1344 522511 124,251112134
人在西湖入画中,沐,34 132121 125351 441122513511 34 12512152 2512,4411234
人在西楼系回心,保,34 132121 125351 1234431234531 3554234 252511 4544,322511234
人在小憩鸟在鸣,杏,34 132121 234 3122513251114544 35451 132121 25135451,1234251
人在幽篁曲径中,笈,34 132121 255455452 314314325111121 251221 33254121 2512,314314354
人造梯田,僵,34 3121251454 12344351523 25121,321251211251211
人之初 性本善,食,34 454 4523453 44231121 12341 431112431251,344511534
人中有兽心,大,34 2512 132511 43251211251 4544,134
人总有点错误,仪,34 432514544 132511 212514444 3111512212511 452511134,32434
人走人行道,侩,34 1212134 34 332112 431325111454,32341154
仁者到处见方便,史,3211 12132511 15412122 35424 2535 4153 321251134,25134
仁智之乐,汕,3211 311342512511 454 35234,441252
忍让之心差一点,刀,5344544 45211 454 4544 431113121 1 212514444,53
刃,召,534,53251
任人宰割,壬,323121 34 4454143112 445111225122,3121
妊娠怀一子,乃,5313121 5311311534 4421324 1 521,53
日,畔,2511,2512143112
日出而作,旱,2511 52252 132522 3231211,2511112
日从海边没 水向天边流,汨,2511 3434 4413155414 53454 4413554 2534 325251 1134 53454 4414154325,4412511
日高花影重,昆,2511 4125125251 1223235 251141251234333 312511211,25111535
日光掠后风微度,影,2511 243135 12141251234 331251 3534 3322521353134 413122154,251141251234333
日后必定大统一,昊,2511 331251 45434 44512134 134 551415435 1,25111134
日环食,一,2511 11211324 344511534,1
日蛔竖不加点,神,2511 251214252511 225441431 1324 53251 212514444,452425112
日脚下平地,旦,2511 35111215452 124 14312 121525,25111
日解一牛,星,2511 3535112533112 1 3112,251131121
日进一尺,昼,2511 1132454 1 5134,513425111
日近西头树参差,楂,2511 3312454 125351 44134 123454124 54134333 431113121,1234123425111
日落池边映小扉,涧,2511 122441354251 441525 53454 251125134 234 451321112111,4414252511
日落秋波帘半卷,帽,2511 122441354251 312344334 44153254 44534252 43112 43113455,252251125111
日暮掩柴扉,阍,2511 12225111342511 12113425115 2121351234 451321112111,42535152511
日内瓦,婵,2511 2534 1554,53143251112
日日相系心上头,思,2511 2511 123425111 3554234 4544 211 44134,251214544
日月潭边林蔽阳,潸,2511 3511 441125221251112 53454 12341234 12243252343134 522511,441123412342511
日中会谈,许,2511 2512 341154 4543344334,453112
如今要主动一点,玲,531251 3445 125221531 41121 115453 1 212514444,112134454
汝乃有心人,您,441531 53 132511 4544 34,32352344544
入川打靶,革,34 322 12112 1221251125215,122125112
入川单线联系,卅,34 322 43251112 55111534 122111431134 3554234,1322
入春三日 双燕归来,众,34 111342511 111 2511 5454 1221251211354444 23511 1431234,343434
入籍川北,扈,34 31431411123412212511 322 21135,45132515215
入门尽是弹冠客,阁,34 425 513444 251112134 51543251112 451135124 445354251,425354251
入门无犬吠,问,34 425 1135 1344 2511344,425251
入暮雁群塞北飞,堤,34 12225111342511 133232411121 5113251431112 4451122134121 21135 534,121251112134
入秋就发愁,心,34 312344334 412512341354 53544 3123443344544,4544
入秋暑气消,禾,34 312344334 251112132511 3115 4412432511,31234
入市不安静,漳,34 41252 1324 445531 11212511355112,44141431251112
入室操戈,阀,34 445154121 1212512512511234 1534,425321534
入我彀中,圄,34 3121534 1214515153554 2512,2512512511
入夜杯杯不落空,梦,34 41323544 12341324 12341324 1324 122441354251 44534121,12341234354
入夜波平进东川,酬,34 41323544 44153254 14312 1132454 15234 322,1253511434242
入夜不平静,晏,34 41323544 1324 14312 11212511355112,2511445531
若有人知春去处 唤取归来同住,柱,12213251 132511 34 31134251 111342511 12154 35424 2513525134 12211154 23511 1431234 251251 3241121,123441121
塞北千里,乖,4451122134121 21135 312 2511211,31221135
塞北千山雁阵斜,嵊,4451122134121 21135 312 252 133232411121 521512 34112344412,2523122113534
三八傍晚,萝,111 34 324143454153 25113525135,12225221354
三八放假,媳,111 34 41533134 32512115154,5313251114544
三八妇女节,旧,111 34 531511 531 12252,22511
三八晚会,萝,111 34 25113525135 341154,12225221354
三才之道也,会,111 123 454 431325111454 525,341154
三残月中,崛,111 135411534 3511 2512,25251352252
三藏取西经 八方来相助,缰,111 12213513125125534 12211154 125351 55154121 34 4153 1431234 123425111 2511153,5511251211251211
三层楼旁长雪松,俎,111 5131154 1234431234531 4143454153 3154 14524444511 12343454,343425111
三层桥下波涌月,滑,111 5131154 1234313432 124 44153254 4415425112 3511,441255452511
三岔口,品,111 3453252 251,251251251
三厂改革各有方,磊,111 13 5153134 122125112 354251 132511 4153,132511325113251
三厂同时出成品,磊,111 13 251251 2511124 52252 135534 251251251,132511325113251
三尺见方,咪,111 5134 2535 4153,251431234
三尺梅花,麋,111 5134 12343155414 1223235,41352211535431234
三尺青锋挂空中,粉,111 5134 11212511 311153541112 121121121 44534121 2512,4312343453
三尺小羊羁,糕,111 5134 234 431112 25221122125112551,4312344311214444
三尺之内左右开弓,粥,111 5134 454 2534 13121 13251 1132 515,515431234515
三春去后诸芳尽,榴,111 111342511 12154 331251 4512132511 1224153 513444,12343545325121
三春雁北飞字,日,111 111342511 133232411121 21135 534 425521,2511
三寸金莲 横量,距,111 124 34112431 1221512454 123412212512134 251112511211,25121211515
三点集中分行,衍,111 212514444 324111211234 2512 3453 332112,332441112
三点离开重庆,俞,111 212514444 4134522554 1132 312511211 413134,341251122
三点西安日环食,酒,111 212514444 125351 445531 2511 11211324 344511534,4411253511
三叠琴心明月下,春,111 5454544525111 112111213445 4544 25113511 3511 124,111342511
三叠泉,淼,111 5454544525111 325112534,253425342534
三方共聚会 流水草木间,藻,111 4153 122134 12211154323334 341154 4414154325 2534 122251112 1234 4252511,1224412512512511234
三方合作学中医,智,111 4153 341251 3231211 44345521 2512 1311345,311342512511
三方联合 四面横向,目,111 4153 122111431134 341251 25351 132522111 123412212512134 325251,25111
三分补品,晶,111 3453 4523424 251251251,251125112511
三分天下晋而终,春,111 3453 1134 124 1224312511 132522 55135444,111342511
三峰错落映残月,崛,111 2523541112 3111512212511 122441354251 251125134 135411534 3511,25251352252
三个金三角 兴盛又富足,鑫,111 342 34112431 111 3535112 443134 13553425221 54 445125125121 2512134,341124313411243134112431
三个不同的人,何,111 342 1324 251251 32511354 34,3212512
三个凑在一起,全,111 342 41111341134 132121 1 1212134515,341121
三个孩子避雨漏,潺,111 342 521415334 521 5132514143112454 12524444 44151312524444,441513521521521
三根线儿细细连,缰,111 1234511534 55111534 35 55125121 55125121 1512454,5511251211251211
三更半夜,孩,111 1251134 43112 41323544,521415334
三更残月下帘钩,乳,111 1251134 135411534 3511 124 44534252 311153554,34435215
三更三点夜归人,殓,111 1251134 111 212514444 41323544 23511 34,13543414431
三更斜月犹垂钓,乳,111 1251134 34112344412 3511 3531354 31212211 31115354,34435215
三更新月挂疏林,季,111 1251134 4143112343312 3511 121121121 521214154325 12341234,31234521
三更新月挂枝头,季,111 1251134 4143112343312 3511 121121121 12341254 44134,31234521
三更枕前汀白头,季,111 1251134 12344535 431251122 44112 32511 44134,31234521
三顾频频天下计,蠲,111 1355132534 2121233132534 2121233132534 1134 124 4512,43134252212522135251214
三行雁阵两行斜,丛,111 332112 133232411121 521512 1253434 332112 34112344412,34341
三行雁字飞上下,丛,111 332112 133232411121 425521 534 211 124,34341
三槐堂铭,玫,111 1234325113554 24345251121 31115354251,11213134
三缄其口,亘,111 551131251534 12211134 251,125111
三箭射中虎腹,彪,111 314314431251122 3251113124 2512 21531535 3511312511354,21531535333
三江流派融一体 渺渺烟波看不清,淼,111 441121 4414154325 441333534 1251254312251214 1 3212341 441251112343 441251112343 4334251341 44153254 311325111 1324 44111212511,253425342534
三江纵横,洲,111 441121 5513434 123412212512134,441434242
三角加四角 却又缺一角,台,111 3535112 53251 25351 3535112 1215452 54 3112525134 1 3535112,54251
三狡兔,究,111 353413434 35251354,4453435
三来一补就是好,鄯,111 1431234 1 4523424 412512341354 251112134 531521,43111243125152
三两可可,兖,111 1253434 12512 12512,41345435
三毛植树,橇,111 3115 123412251111 123454124,1234311531153115
三名已定合该然,炳,111 354251 515 44512134 341251 45415334 354413444444,433412534
三亩田里耘了草,品,111 4125121 25121 2511211 1112341154 52 122251112,251251251
三桥重叠映清辉,骨,111 1234313432 312511211 5454544525111 251125134 44111212511 243135451512,255452511
三人合包两块田,僵,111 34 341251 35515 1253434 1215134 25121,321251211251211
三人结伴春游西湖 起先天雨后来放晴,沿,111 34 551121251 3243112 111342511 441415331521 125351 441122513511 1212134515 312135 1134 12524444 331251 1431234 41533134 251111212511,44135251
三人聚花前,芨,111 34 12211154323334 1223235 431251122,122354
三人骑头无角牛,奉,111 34 55113412512 44134 1135 3535112 3112,11134112
三人踢球 一人卧倒,似,111 34 251212125113533 11211241344 1 34 12512524 3215412122,325434
三人同行我最大,徐,111 34 251251 332112 3121534 251112211154 134,3323411234
三人下厂 定点复习,廖,111 34 124 13 44512134 212514444 312511354 541,41354154134333
三人相聚面目变,何,111 34 123425111 12211154323334 132522111 25111 41223454,3212512
三人相聚清明后,春,111 34 123425111 12211154323334 44111212511 25113511 331251,111342511
三人小组,奈,111 34 234 55125111,13411234
三人偃身荡龙舟,巡,111 34 32125115315 3251113 122441533 13534 335414,555454
三人用心合作,奉,111 34 35112 4544 341251 3231211,11134112
三人周末一同见,春,111 34 35121251 11234 1 251251 2535,111342511
三三两两聚西湖,汁,111 111 1253434 1253434 12211154323334 125351 441122513511,44112
三三两两立花前,萃,111 111 1253434 1253434 41431 1223235 431251122,12241343412
三山错落层云外,崛,111 252 3111512212511 122441354251 5131154 1154 35424,25251352252
三山是故居,崛,111 252 251112134 122513134 51312251,25251352252
三山一时倾,帚,111 252 1 2511124 3215132534,51145252
三山映带浮屠端,崛,111 252 251125134 122245252 4413443521 51312132511 41431252132522,25251352252
三山重叠不盈尺,崛,111 252 312511211 5454544525111 1324 535425221 5134,25251352252
三扇芭蕉退烈焰,烬,111 4513541541 1225215 122324111214444 511534454 1354224444 433435321511,4334513444
三生石上,鑫,111 31121 13251 211,341124313411243134112431
三省吾身,秦,111 234325111 1251251 3251113,1113431234
三十成名不算晚,苦,111 12 135534 354251 1324 31431425111132 25113525135,12212251
三十出头,端,111 12 52252 44134,41431252132522
三十而立,莘,111 12 132522 41431,1224143112
三十而立添光彩,艳,111 12 132522 41431 44111342444 243135 34431234333,1112355215
三十六策选上策,趣,111 12 4134 314314125234 312135454 211 314314125234,121213412211154
三十六计,九,111 12 4134 4512,35
三十六计 多系上着,梦,111 12 4134 4512 354354 3554234 211 43111325111,12341234354
三十六计用一计,莘,111 12 4134 4512 35112 1 4512,1224143112
三十六刻,丸,111 12 4134 41533422,354
三十六载成一梦,夕,111 12 4134 1211521534 135534 1 12341234354,354
三十上下貌如花,卉,111 12 211 124 34435333251135 531251 1223235,12132
三十上下模样 恰似花儿一般,卉,111 12 211 124 12341222511134 1234431112 442341251 325434 1223235 35 1 3354143554,12132
三十天,音,111 12 1134,414312511
三十未有二十余,金,111 12 11234 132511 11 12 3411234,34112431
三十载后方相聚,苦,111 12 1211521534 331251 4153 123425111 12211154323334,12212251
三时差十分,晶,111 2511124 431113121 12 3453,251125112511
三台一品逸城边,垒,111 54251 1 251251251 35251354454 121135534 53454,545454121
三潭印月,心,111 441125221251112 35152 3511,4544
三潭印月入画中,渭,111 441125221251112 35152 3511 34 12512152 2512,441251212511
三潭印月西湖景,沁,111 441125221251112 35152 3511 125351 441122513511 251141251234,4414544
三潭印月影沉水 一带枫林村落鲜,澎,111 441125221251112 35152 3511 251141251234333 4414535 2534 1 122245252 12343534 12341234 1234124 122441354251 35251211431112,441121251431333
三位一体,王,111 3241431 1 3212341,1121
三无产品,晶,111 1135 414313 251251251,251125112511
三五扁舟趁秋水,盼,111 1251 451325122 335414 121213434333 312344334 2534,251113453
三五成群,积,111 1251 135534 5113251431112,3123425134
三五鸡群 一行雁阵,奠,111 1251 5435451 5113251431112 1 332112 133232411121 521512,431253511134
三五皆歪斜,罡,111 1251 153532511 132412121 34112344412,2522112121
三相交流,洲,111 123425111 413434 4414154325,441434242
三星白兰地,酱,111 251131121 32511 43111 121525,4123541253511
三星伴月蝶高飞,恋,111 251131121 3243112 3511 251214122151234 4125125251 534,4122344544
三星伴月柳梢头,潸,111 251131121 3243112 3511 123435352 12342432511 44134,441123412342511
三星伴月如画里,思,111 251131121 3243112 3511 531251 12512152 2511211,251214544
三星伴月照闺中,闷,111 251131121 3243112 3511 2511532514444 425121121 2512,4254544
三星错落映大桥,实,111 251131121 3111512212511 122441354251 251125134 134 1234313432,44544134
三星期,昔,111 251131121 122111343511,12212511
三星桥下夜三更,学,111 251131121 1234313432 124 41323544 111 1251134,44345521
三星在户,沪,111 251131121 132121 4513,4414513
三月花开蜂蝶来,蠢,111 3511 1223235 1132 2512143541112 251214122151234 1431234,111342511251214251214
三月一直雨纷纷,清,111 3511 1 12251111 12524444 5513453 5513453,44111212511
三中全会后 乡下变了样,纭,111 2512 341121 341154 331251 553 124 41223454 52 1234431112,5511154
三种货币不一样,铡,111 312342512 32352534 3252 1324 1 1234431112,31115253422
三周,昔,111 35121251,12212511
三周孵出小鸡,醋,111 35121251 35435243443521 52252 234 5435451,125351112212511
三周前一同去西藏,醋,111 35121251 431251122 1 251251 12154 125351 12213513125125534,125351112212511
伞形改革,米,344312 1132333 5153134 122125112,431234
散会,云,122125113134 341154,1154
扫黄打丑,牡,121511 12212512134 12112 5211,3121121
森林大火,焚,123412341234 12341234 134 4334,123412344334
山坳处处起炊烟,幽,252 12155453 35424 35424 1212134515 43343534 4334251341,255455452
山不在高,嵩,252 1324 132121 4125125251,2524125125251
山从人面起,仙,252 3434 34 132522111 1212134515,32252
山道弯弯,幽,252 431325111454 412234515 412234515,255455452
山低雁影遥,公,252 3235154 133232411121 251141251234333 3443311252454,3454
山东,根,252 15234,1234511534
山东禾苗破土出,嵊,252 15234 31234 12225121 1325153254 121 52252,2523122113534
山东话改革,鲳,252 15234 45312251 5153134 122125112,3525121125112511
山东及时雨,鲥,252 15234 354 2511124 12524444,352512112511124
山东佳景一日游,鲡,252 15234 32121121 251141251234 1 2511 441415331521,352512111254254
山东接海隅,汕,252 15234 12141431531 4413155414 52251125214,441252
山东离别 转眼再会,鳗,252 15234 4134522554 2515322 15211154 25111511534 125211 341154,3525121125112522154
山东省东平人,仙,252 15234 234325111 15234 14312 34,32252
山东省日照,鱼,252 15234 234325111 2511 2511532514444,35251211
山东省阴天有雨,渔,252 15234 234325111 523511 1134 132511 12524444,44135251211
山东省阴有雨,霁,252 15234 234325111 523511 132511 12524444,14524444413432
山东一日游,鱼,252 15234 1 2511 441415331521,35251211
山东有雨 安徽少云,鲩,252 15234 132511 12524444 445531 33225215542343134 2343 1154,352512114451135
山洞中藏,宾,252 441251251 2512 12213513125125534,4453212134
山峰倒遇棹穿波,密,252 2523541112 3215412122 251125214454 123421251112 445341523 44153254,44545434252
山峰隐处水朦胧,函,252 2523541112 52355114544 35424 2534 35111224511353334 351113534,52413452
山峰远逝浊浪空,蜂,252 2523541112 1135454 1213312454 441251214 4414511534 44534121,2512143541112
山谷半露 风貌无边,嗤,252 3434251 43112 145244442512121354251 3534 34435333251135 1135 53454,2512521251214
山谷将落日,由,252 3434251 412354124 122441354251 2511,25121
山横塞北云,击,252 123412212512134 4451122134121 21135 1154,11252
山横溪畔影登门,润,252 123412212512134 4413443554134 2512143112 251141251234333 543341251431 425,4414251121
山间曲径马蹄痕,函,252 4252511 251221 33254121 551 2512121414345252 41341511534,52413452
山间之四时也,卿,252 4252511 454 25351 2511124 525,3535115452
山径一弯带雨痕,函,252 33254121 1 412234515 122245252 12524444 41341511534,52413452
山岚风光,出,252 2523534 3534 243135,52252
山里处处猪满圈,豳,252 2511211 35424 35424 35312132511 4411221253434 25431134551,13533342135333452
山里改变旧貌,画,252 2511211 5153134 41223454 22511 34435333251135,12512152
山里乡乡变了样,幽,252 2511211 553 553 41223454 52 1234431112,255455452
山连水 水连山,函,252 1512454 2534 2534 1512454 252,52413452
山峦重叠林参差,棵,252 412234252 312511211 5454544525111 12341234 54134333 431113121,123425111234
山密夕阳多,备,252 44545434252 354 522511 354354,35425121
山南山北草初齐,茁,252 122543112 252 21135 122251112 4523453 413432,12252252
山倾村半毁,寻,252 3215132534 1234124 43112 3215111213554,511124
山倾东南,棂,252 3215132534 15234 122543112,12345114334
山区变了样,岚,252 1345 41223454 52 1234431112,2523534
山区路不平,岖,252 1345 2512121354251 1324 14312,2521345
山雀倒衔一叶来,鸪,252 23432411121 3215412122 33231115112 1 25112 1431234,1225135451
山色四周林木疏 禽鸟飞归足迹留,翻,252 355215 25351 35121251 12341234 1234 521214154325 344134522554 35451 534 23511 2512134 413234454 3545325121,343123425121541541
山山唯落晖,黜,252 252 25132411121 122441354251 2511451512,25431211444452252
山山重叠拔云间,屈,252 252 312511211 5454544525111 12113544 1154 4252511,51352252
山上三个洞 上面好养病,癌,252 211 111 342 441251251 211 132522111 531521 431113432 4134112534,41341251251251252
山上山下一片绿,绌,252 211 252 124 1 3215 55151124134,55152252
山上有洞洞下有山山洞相连顿见新颜,容,252 211 132511 441251251 441251251 124 132511 252 252 441251251 123425111 1512454 1525132534 2535 4143112343312 414313333132534,4453434251
山上有山 堪称大山,岳,252 211 132511 252 121122111345 3123435234 134 252,32121252
山势尽与江东流,汕,252 12135453 513444 151 441121 15234 4414154325,441252
山势盘陀入画中,田,252 12135453 33541425221 5244535 34 12512152 2512,25121
山是眉峰聚,公,252 251112134 521325111 2523541112 12211154323334,3454
山水横舟入画中,崽,252 2534 123412212512134 335414 34 12512152 2512,252251214544
山水画中新月沉,崽,252 2534 12512152 2512 4143112343312 3511 4414535,252251214544
山水相连心贴心,凼,252 2534 123425111 1512454 4544 253421251 4544,253452
山兔,峁,252 35251354,25235352
山西临汾,汕,252 125351 223142521 4413453,441252
山西省一日游,业,252 125351 234325111 1 2511 441415331521,22431
山西省阴,亚,252 125351 234325111 523511,122431
山西一别 改日再会,显,252 125351 1 2515322 5153134 2511 125211 341154,251122431
山西一日游,业,252 125351 1 2511 441415331521,22431
山下晴皎皎,崩,252 124 251111212511 32511413434 32511413434,25235113511
山下曲径人寥寂,岌,252 124 251221 33254121 34 44554154134333 44521123454,252354
山下山下 风展红旗如画,屈,252 124 252 124 3534 5131221534 551121 41533112211134 531251 12512152,51352252
山下石燕飞,岚,252 124 13251 1221251211354444 534,2523534
